1628935200000,46993.73000000,47267.31000000,46718.00000000,46720.26000000,1810.18220900,1628936099999,85092519.42588902,56027,839.02519600,39447545.65287526,0
1628936100000,46718.00000000,47026.88000000,46397.27000000,46820.48000000,2898.51350300,1628936999999,135309416.21742490,66566,1604.22382100,74885969.94615246,0
1628937000000,46811.36000000,46928.21000000,46568.64000000,46628.40000000,1521.87716200,1628937899999,71068486.99773414,40376,959.59843500,44788857.76093056,0
1628937900000,46628.40000000,46664.14000000,46108.00000000,46308.15000000,1668.42131500,1628938799999,77331734.74354149,54017,754.09898900,34958032.30119312,0
1628938800000,46308.15000000,46416.13000000,45971.03000000,46315.74000000,1415.52128700,1628939699999,65419545.76214475,33795,722.19784300,33392240.62069642,0
1628939700000,46315.73000000,46456.96000000,46141.57000000,46312.00000000,813.67794000,1628940599999,37637841.86661864,20053,446.81289300,20668750.74427866,0
1628940600000,46312.00000000,46371.00000000,46210.00000000,46299.99000000,418.86953400,1628941499999,19391430.21539461,15116,201.22584000,9315270.81979717,0
1628941500000,46299.99000000,46571.74000000,46275.98000000,46569.99000000,681.95130800,1628942399999,31674110.81466889,19692,380.20308500,17658944.23892864,0
1628942400000,46570.54000000,46584.75000000,46319.51000000,46407.88000000,1033.24637300,1628943299999,48020279.31478180,17993,373.93283800,17381078.00651293,0
1628943300000,46407.88000000,46474.57000000,46263.06000000,46310.50000000,565.48062900,1628944199999,26204803.83725308,13867,258.73684100,11990322.88254254,0
1628944200000,46310.51000000,46419.58000000,46310.50000000,46340.83000000,323.48938500,1628945099999,15002039.10251783,10605,140.98605300,6538428.54173916,0
1628945100000,46340.83000000,46370.00000000,46250.00000000,46269.35000000,452.12593800,1628945999999,20930306.62153125,11115,233.55733900,10811081.14737893,0
1628946000000,46266.38000000,46395.97000000,46100.00000000,46280.82000000,774.52390300,1628946899999,35803314.55326251,29371,370.22866500,17116292.40236672,0
1628946900000,46280.82000000,46420.55000000,46280.82000000,46405.47000000,232.39222300,1628947799999,10778696.31923271,22085,126.77750100,5880173.97397655,0
1628947800000,46405.47000000,46494.86000000,46362.11000000,46384.17000000,340.02938500,1628948699999,15782662.99908853,22457,132.83714400,6166101.46519770,0
1628948700000,46384.17000000,46510.14000000,46350.00000000,46502.00000000,316.92795900,1628949599999,14710966.03778512,21800,159.79137800,7419265.78182743,0
1628949600000,46502.01000000,46731.08000000,46440.00000000,46699.01000000,693.58361900,1628950499999,32332938.98367936,17443,322.91298500,15049512.53145804,0
1628950500000,46699.01000000,46870.14000000,46617.80000000,46780.41000000,909.65176100,1628951399999,42522290.36884758,20354,442.67902600,20693754.44529334,0
1628951400000,46780.41000000,46786.65000000,46686.45000000,46738.01000000,531.47149500,1628952299999,24832489.02232807,14005,232.20890200,10850072.76085488,0
1628952300000,46738.01000000,46950.00000000,46632.50000000,46900.00000000,665.46886100,1628953199999,31146922.68693462,18091,337.23147500,15787051.93682412,0
1628953200000,46899.99000000,46950.00000000,46699.39000000,46753.79000000,704.60930400,1628954099999,32990261.81873753,16008,349.86400300,16381070.39900600,0
1628954100000,46753.79000000,46829.02000000,46735.94000000,46789.98000000,310.33218700,1628954999999,14520649.36864595,10900,141.32077100,6612551.11832915,0
1628955000000,46789.99000000,46880.74000000,46539.94000000,46860.67000000,742.17628000,1628955899999,34703340.36822141,16747,475.60684900,22242585.48510490,0
1628955900000,46860.67000000,46947.95000000,46824.78000000,46944.47000000,361.52544800,1628956799999,16953330.18213665,10440,184.97499100,8674267.35511642,0
1628956800000,46944.47000000,46985.19000000,46703.00000000,46754.09000000,502.29969400,1628957699999,23538288.42607221,21526,220.53624500,10336411.66055176,0
1628957700000,46754.09000000,46900.00000000,46737.22000000,46873.40000000,240.98528000,1628958599999,11282315.37076542,17221,126.44382400,5920037.25603853,0
